5.882352941176470507e-02,5.147058823529411520e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.352941176470588133e-03,2.205882352941176613e-02,7.352941176470588133e-03,1.470588235294117627e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.147058823529411520e-02,7.352941176470588133e-03,2.941176470588235253e-02,2.941176470588235253e-02,2.205882352941176613e-02,1.470588235294117627e-02,7.352941176470588133e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.352941176470588133e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.823529411764706454e-02,8.088235294117647467e-02,7.352941176470588133e-03,7.352941176470588133e-03,1.470588235294117627e-02,7.352941176470588133e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.941176470588235253e-02,1.470588235294117627e-02,2.205882352941176613e-02,7.352941176470588133e-03,1.470588235294117627e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.882352941176470507e-02,7.352941176470588133e-03,2.941176470588235253e-02,2.941176470588235253e-02,2.205882352941176613e-02,1.470588235294117627e-02,7.352941176470588133e-03,0.000000000000000000e+00,7.352941176470588133e-03,4.411764705882353227e-02,4.411764705882353227e-02,1.470588235294117627e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.205882352941176613e-02,1.470588235294117627e-02,7.352941176470588133e-03,7.352941176470588133e-03,2.205882352941176613e-02,7.352941176470588133e-03,7.352941176470588133e-03,7.352941176470588133e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.448275862068965469e-02,1.034482758620689641e-01,6.896551724137930939e-02,0.000000000000000000e+00,6.896551724137930939e-02,3.448275862068965469e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.448275862068965469e-02,3.448275862068965469e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.448275862068965469e-02,3.448275862068965469e-02,3.448275862068965469e-02,3.448275862068965469e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.448275862068965469e-02,1.034482758620689641e-01,6.896551724137930939e-02,0.000000000000000000e+00,6.896551724137930939e-02,3.448275862068965469e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.034482758620689641e-01,6.896551724137930939e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.181102362204724393e-02,1.181102362204724393e-02,1.574803149606299191e-02,1.181102362204724393e-02,1.574803149606299191e-02,7.874015748031495954e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.937007874015747977e-03,1.968503937007873988e-02,3.937007874015747977e-03,3.937007874015747977e-03,4.330708661417322775e-02,1.181102362204724393e-02,7.874015748031495954e-03,1.574803149606299191e-02,1.574803149606299191e-02,0.000000000000000000e+00,1.181102362204724393e-02,1.181102362204724393e-02,2.755905511811023584e-02,3.937007874015747977e-03,1.181102362204724393e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.937007874015747977e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.181102362204724393e-02,1.181102362204724393e-02,3.149606299212598381e-02,1.574803149606299191e-02,4.330708661417322775e-02,1.968503937007873988e-02,7.874015748031495954e-03,7.874015748031495954e-03,2.755905511811023584e-02,3.937007874015747977e-03,7.874015748031495954e-03,4.330708661417322775e-02,3.937007874015747977e-03,7.874015748031495954e-03,7.086614173228346358e-02,2.755905511811023584e-02,7.874015748031495954e-03,1.968503937007873988e-02,2.362204724409448786e-02,0.000000000000000000e+00,1.574803149606299191e-02,1.181102362204724393e-02,3.543307086614173179e-02,7.874015748031495954e-03,1.181102362204724393e-02,0.000000000000000000e+00,3.937007874015747977e-03,3.937007874015747977e-02,3.149606299212598381e-02,3.149606299212598381e-02,2.362204724409448786e-02,7.874015748031495954e-03,1.181102362204724393e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.330708661417322775e-02,3.149606299212598381e-02,7.874015748031495954e-03,1.181102362204724393e-02,7.874015748031495954e-03
9.602194787379973381e-03,8.230452674897120041e-03,2.743484224965706247e-03,0.000000000000000000e+00,5.486968449931412667e-02,8.230452674897120041e-03,4.389574759945129995e-02,3.566529492455418338e-02,2.743484224965706247e-03,2.743484224965706247e-03,0.000000000000000000e+00,2.743484224965706247e-03,5.486968449931412493e-03,0.000000000000000000e+00,1.371742112482853123e-03,4.115226337448560021e-03,1.371742112482853167e-02,1.371742112482853123e-03,8.230452674897120041e-03,4.115226337448560021e-03,1.234567901234567833e-02,4.115226337448560021e-03,4.115226337448560021e-03,0.000000000000000000e+00,3.155006858710562162e-02,3.017832647462277001e-02,5.486968449931412493e-03,5.486968449931412493e-03,0.000000000000000000e+00,1.508916323731138501e-02,1.371742112482853167e-02,4.115226337448560021e-03,1.371742112482853123e-03,6.858710562414266354e-02,1.234567901234567833e-02,5.212620027434842346e-02,4.252400548696844834e-02,1.097393689986282499e-02,6.858710562414265834e-03,2.743484224965706247e-03,4.115226337448560021e-03,0.000000000000000000e+00,4.115226337448560021e-03,6.858710562414265834e-03,1.371742112482853123e-03,1.371742112482853123e-03,4.115226337448560021e-03,1.646090534979424008e-02,2.743484224965706247e-03,9.602194787379973381e-03,5.486968449931412493e-03,1.508916323731138501e-02,4.115226337448560021e-03,5.486968449931412493e-03,0.000000000000000000e+00,1.371742112482853123e-03,1.344307270233196239e-01,1.097393689986282533e-01,8.230452674897120041e-03,2.743484224965706247e-03,1.371742112482853123e-03,3.429355281207133177e-02,2.194787379972564997e-02,2.743484224965706247e-03,1.371742112482853123e-03,2.331961591220850505e-02,0.000000000000000000e+00,2.331961591220850505e-02,2.057613168724279837e-02
1.081081081081081141e-02,1.081081081081081141e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.621621621621621712e-02,1.081081081081081141e-02,5.405405405405405705e-03,5.405405405405405705e-03,0.000000000000000000e+00,1.621621621621621712e-02,1.621621621621621712e-02,0.000000000000000000e+00,5.405405405405405705e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.405405405405405705e-03,3.783783783783783994e-02,1.621621621621621712e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.567567567567567988e-02,4.864864864864865135e-02,2.702702702702702853e-02,2.162162162162162282e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.405405405405405705e-03,1.081081081081081141e-02,1.081081081081081141e-02,1.081081081081081141e-02,1.081081081081081141e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.621621621621621712e-02,1.081081081081081141e-02,5.405405405405405705e-03,5.405405405405405705e-03,0.000000000000000000e+00,5.405405405405405705e-03,0.000000000000000000e+00,2.162162162162162282e-02,2.162162162162162282e-02,0.000000000000000000e+00,5.405405405405405705e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.405405405405405705e-03,4.864864864864865135e-02,2.702702702702702853e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.648648648648649129e-02,5.405405405405405705e-02,2.702702702702702853e-02,2.162162162162162282e-02,2.162162162162162282e-02,1.081081081081081141e-02,1.081081081081081141e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.945945945945946276e-02,3.783783783783783994e-02,2.702702702702702853e-02,1.081081081081081141e-02,3.783783783783783994e-02,3.243243243243243423e-02,5.405405405405405705e-03,5.405405405405405705e-03
2.356902356902356929e-02,2.020202020202020374e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.367003367003366943e-02,1.683501683501683471e-02,1.010101010101010187e-02,1.010101010101010187e-02,0.000000000000000000e+00,2.356902356902356929e-02,6.734006734006733712e-03,1.346801346801346742e-02,2.356902356902356929e-02,3.367003367003366856e-03,6.734006734006733712e-03,1.010101010101010187e-02,2.356902356902356929e-02,3.367003367003366856e-03,2.020202020202020374e-02,1.010101010101010187e-02,1.683501683501683471e-02,1.010101010101010187e-02,3.367003367003366856e-03,0.000000000000000000e+00,6.734006734006733712e-03,6.734006734006733712e-03,3.367003367003366856e-03,6.734006734006733712e-03,0.000000000000000000e+00,3.030303030303030387e-02,2.693602693602693485e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.050505050505050414e-02,2.356902356902356929e-02,2.020202020202020374e-02,2.020202020202020374e-02,1.346801346801346742e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.693602693602693485e-02,6.734006734006733712e-03,1.346801346801346742e-02,3.030303030303030387e-02,3.367003367003366856e-03,1.010101010101010187e-02,1.010101010101010187e-02,3.030303030303030387e-02,3.367003367003366856e-03,2.356902356902356929e-02,1.010101010101010187e-02,2.020202020202020374e-02,1.010101010101010187e-02,6.734006734006733712e-03,0.000000000000000000e+00,3.367003367003366856e-03,8.754208754208754606e-02,6.734006734006733885e-02,1.010101010101010187e-02,6.734006734006733712e-03,0.000000000000000000e+00,3.030303030303030387e-02,1.346801346801346742e-02,3.367003367003366856e-03,1.010101010101010187e-02,2.356902356902356929e-02,3.367003367003366856e-03,2.020202020202020374e-02,1.683501683501683471e-02
2.843601895734597026e-02,2.369668246445497464e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.739336492890995622e-03,0.000000000000000000e+00,4.739336492890995622e-03,4.739336492890995622e-03,0.000000000000000000e+00,1.895734597156398249e-02,1.895734597156398249e-02,0.000000000000000000e+00,1.421800947867298513e-02,0.000000000000000000e+00,4.739336492890995622e-03,4.739336492890995622e-03,8.056872037914691864e-02,8.056872037914691864e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.739336492890994929e-02,2.369668246445497464e-02,1.421800947867298513e-02,1.421800947867298513e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.739336492890995622e-03,9.478672985781991245e-03,9.478672985781991245e-03,2.843601895734597026e-02,2.369668246445497464e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.739336492890995622e-03,0.000000000000000000e+00,4.739336492890995622e-03,4.739336492890995622e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.369668246445497464e-02,2.369668246445497464e-02,0.000000000000000000e+00,1.895734597156398249e-02,0.000000000000000000e+00,4.739336492890995622e-03,9.478672985781991245e-03,8.530805687203792120e-02,8.530805687203792120e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.739336492890994929e-02,2.369668246445497464e-02,1.421800947867298513e-02,1.421800947867298513e-02,0.000000000000000000e+00,4.739336492890995622e-03,4.739336492890995622e-03,0.000000000000000000e+00,1.895734597156398249e-02,0.000000000000000000e+00,2.843601895734597026e-02,1.895734597156398249e-02,1.895734597156398249e-02,9.478672985781991245e-03,3.317535545023696936e-02,3.317535545023696936e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.419354838709677352e-02,2.419354838709677352e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.032258064516128920e-03,0.000000000000000000e+00,4.032258064516128920e-03,4.032258064516128920e-03,0.000000000000000000e+00,8.064516129032257841e-03,8.064516129032257841e-03,0.000000000000000000e+00,8.064516129032257841e-03,4.032258064516128920e-03,0.000000000000000000e+00,4.032258064516128920e-03,3.629032258064516375e-02,1.209677419354838676e-02,1.612903225806451568e-02,1.612903225806451568e-02,2.822580645161290244e-02,1.612903225806451568e-02,8.064516129032257841e-03,8.064516129032257841e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.241935483870967943e-02,1.612903225806451568e-02,4.032258064516128920e-03,2.419354838709677352e-02,2.419354838709677352e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.064516129032257841e-03,4.032258064516128920e-03,4.032258064516128920e-03,4.032258064516128920e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.209677419354838676e-02,1.209677419354838676e-02,0.000000000000000000e+00,8.064516129032257841e-03,4.032258064516128920e-03,0.000000000000000000e+00,4.032258064516128920e-03,4.032258064516128920e-02,1.612903225806451568e-02,1.612903225806451568e-02,1.612903225806451568e-02,3.629032258064516375e-02,2.016129032258064460e-02,1.209677419354838676e-02,8.064516129032257841e-03,4.032258064516128920e-03,4.838709677419354704e-02,3.629032258064516375e-02,5.241935483870967943e-02,4.032258064516128920e-03,0.000000000000000000e+00,8.870967741935484319e-02,6.854838709677418818e-02,2.419354838709677352e-02,4.032258064516128920e-03,5.241935483870967943e-02,2.016129032258064460e-02,1.209677419354838676e-02,4.032258064516128920e-03
1.074380165289256228e-01,1.074380165289256228e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.132231404958677801e-02,4.132231404958677801e-02,0.000000000000000000e+00,2.479338842975206680e-02,0.000000000000000000e+00,8.264462809917355601e-03,0.000000000000000000e+00,4.132231404958677801e-02,4.132231404958677801e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.479338842975206680e-02,0.000000000000000000e+00,8.264462809917355601e-03,8.264462809917355601e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.264462809917355601e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.239669421487603340e-01,1.239669421487603340e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.132231404958677801e-02,4.132231404958677801e-02,0.000000000000000000e+00,2.479338842975206680e-02,0.000000000000000000e+00,8.264462809917355601e-03,0.000000000000000000e+00,4.132231404958677801e-02,4.132231404958677801e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.479338842975206680e-02,0.000000000000000000e+00,8.264462809917355601e-03,8.264462809917355601e-03,8.264462809917355601e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.264462809917355601e-03,0.000000000000000000e+00,8.264462809917355601e-03,8.264462809917355601e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.264462809917355601e-03,8.264462809917355601e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.290076335877862593e-02,0.000000000000000000e+00,2.290076335877862593e-02,1.526717557251908337e-02,0.000000000000000000e+00,2.544529262086514185e-03,0.000000000000000000e+00,2.544529262086514185e-03,1.781170483460559756e-02,7.633587786259541687e-03,0.000000000000000000e+00,1.017811704834605674e-02,3.816793893129771104e-02,0.000000000000000000e+00,3.053435114503816675e-02,2.798982188295165430e-02,1.781170483460559756e-02,2.544529262086514185e-03,7.633587786259541687e-03,0.000000000000000000e+00,2.544529262086514185e-03,2.544529262086514185e-03,1.017811704834605674e-02,5.089058524173028369e-03,0.000000000000000000e+00,5.089058524173028369e-03,5.089058524173028369e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.834605597964376777e-02,0.000000000000000000e+00,4.071246819338422696e-02,2.544529262086513838e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.089058524173028369e-03,0.000000000000000000e+00,5.089058524173028369e-03,1.781170483460559756e-02,7.633587786259541687e-03,0.000000000000000000e+00,1.017811704834605674e-02,3.816793893129771104e-02,0.000000000000000000e+00,3.053435114503816675e-02,2.798982188295165430e-02,2.035623409669211348e-02,2.544529262086514185e-03,7.633587786259541687e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.297709923664122078e-01,1.043256997455470764e-01,2.290076335877862593e-02,7.633587786259541687e-03,7.633587786259541687e-03,1.781170483460559756e-02,1.017811704834605674e-02,2.544529262086514185e-03,2.544529262086514185e-03,5.597964376590330859e-02,2.544529262086514185e-03,4.834605597964376777e-02,4.325699745547073594e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.631578947368420907e-02,2.631578947368420907e-02,5.263157894736841813e-02,2.631578947368420907e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.263157894736841813e-02,5.263157894736841813e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.052631578947368363e-01,5.263157894736841813e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.631578947368420907e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.631578947368420907e-02,2.631578947368420907e-02,5.263157894736841813e-02,2.631578947368420907e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.894736842105262720e-02,7.894736842105262720e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.052631578947368363e-01,5.263157894736841813e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.631578947368420907e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.631578947368420907e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.631578947368420907e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.631578947368420907e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.631578947368420907e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.016949152542372947e-01,1.016949152542372947e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.694915254237288130e-02,1.694915254237288130e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.779661016949152519e-02,3.389830508474576259e-02,3.389830508474576259e-02,3.389830508474576259e-02,1.694915254237288130e-02,1.694915254237288130e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.016949152542372947e-01,1.016949152542372947e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.694915254237288130e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.694915254237288130e-02,1.694915254237288130e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.779661016949152519e-02,3.389830508474576259e-02,3.389830508474576259e-02,3.389830508474576259e-02,1.694915254237288130e-02,1.694915254237288130e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.389830508474576259e-02,3.389830508474576259e-02,0.000000000000000000e+00,1.694915254237288130e-02,0.000000000000000000e+00,1.694915254237288130e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.375000000000000000e-02,0.000000000000000000e+00,8.333333333333332871e-02,6.250000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.083333333333333218e-02,0.000000000000000000e+00,2.083333333333333218e-02,2.083333333333333218e-02,1.041666666666666609e-02,0.000000000000000000e+00,1.041666666666666609e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.041666666666666609e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.041666666666666713e-01,1.041666666666666609e-02,8.333333333333332871e-02,6.250000000000000000e-02,1.041666666666666609e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.083333333333333218e-02,0.000000000000000000e+00,2.083333333333333218e-02,2.083333333333333218e-02,2.083333333333333218e-02,0.000000000000000000e+00,1.041666666666666609e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.145833333333333287e-01,9.375000000000000000e-02,1.041666666666666609e-02,1.041666666666666609e-02,1.041666666666666609e-02,2.083333333333333218e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.083333333333333218e-02,0.000000000000000000e+00,1.041666666666666609e-02,1.041666666666666609e-02
2.000000000000000042e-02,2.000000000000000042e-02,1.000000000000000021e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,0.000000000000000000e+00,4.000000000000000083e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-02,4.000000000000000083e-02,1.000000000000000021e-02,1.000000000000000021e-02,5.000000000000000278e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,2.000000000000000042e-02,1.000000000000000021e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,1.000000000000000021e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,0.000000000000000000e+00,4.000000000000000083e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-02,4.000000000000000083e-02,1.000000000000000021e-02,1.000000000000000021e-02,5.000000000000000278e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,2.000000000000000042e-02,2.000000000000000042e-02,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02
